celltype,gene,adj_p_val,lfc
Exc,ZNF679,0.695045018,0.084707726
Exc,PLGLB2,0.695030378,0.565783168
Exc,CYBA,0.694459038,0.112581645
Exc,PTPRU,0.694407476,0.409667068
Exc,C1orf105,0.693724014,0.739914565
Exc,PLA2G4E,0.692912404,-0.022826933
Exc,FAM19A3,0.69242143,0.253809184
Exc,GIT1,0.691989078,0.533877162
Exc,SMAD4,0.691784758,0.562366838
Exc,LOXL4,0.691371709,0.351747393
Exc,CISH,0.69043914,0.654948608
Exc,TYROBP,0.690019619,0.554210493
Exc,LMX1A,0.687505756,0.007801331
Exc,KIAA0101,0.687360175,0.056704927
Exc,CKLF,0.686951379,0.0615568
Exc,TYMS,0.686539603,0.335313468
Exc,S1PR1,0.685918784,1.413638719
Exc,TTK,0.685560564,-0.248089559
Exc,PTGIR,0.685295998,0.277979506
Exc,VCX3B,0.684997602,-0.40276088
Exc,DIRC1,0.684939848,1.204246826
Exc,CD3E,0.684497225,0.033152029
Exc,TBX1,0.684295738,0.450920301
Exc,PPP1R3G,0.684031319,0.94113465
Exc,RAB34,0.683976277,0.192862886
Exc,PAQR7,0.683848925,0.435831267
Exc,RHBG,0.683650249,-0.047857512
Exc,LILRA5,0.683071386,0.829957495
Exc,CD302,0.682747069,0.877269034
Exc,FRRS1,0.681202775,0.101022861
Exc,MYT1L,0.680560051,0.130312224
Exc,MUC13,0.680560051,-0.403718956
Exc,ZIM3,0.680560051,-0.357782465
Exc,OXT,0.678821943,-0.454750272
Exc,PTCHD2,0.678566061,0.700560485
Exc,IL22RA2,0.678566061,-0.224506853
Exc,NDNF,0.677463436,-0.648256311
Exc,HCAR1,0.677436227,1.093526015
Exc,LTC4S,0.677248703,1.112527555
Exc,HIST2H4A,0.67722149,2.207971775
Exc,GZMM,0.676322482,1.260279066
Exc,RP11-506B6.7,0.676200425,-0.528295833
Exc,MRPL38,0.674832717,0.336616405
Exc,CEACAM7,0.674230755,0.826370828
Exc,EDDM3A,0.674143051,0.756249988
Exc,IFITM2,0.6739006,1.733353656
Exc,ZRSR1,0.67369838,1.039376054
Exc,PROX1,0.673373547,0.292057812
Exc,FAM9C,0.673212821,0.355019724
Exc,RP11-886H22.1,0.672888931,0.340907134
Exc,TWF2,0.670332117,0.106812465
Exc,AZGP1,0.670056125,0.619802664
Exc,LIPK,0.670056125,-0.531532966
Exc,PRSS53,0.670056125,-0.091408138
Exc,AP005242.1,0.670056125,0.519722804
Exc,TGM4,0.669918538,0.782236119
Exc,ITGA10,0.669915961,0.561851151
Exc,POTEF,0.669564163,-0.366053764
Exc,GDF3,0.669522134,-0.49496723
Exc,MS4A5,0.667940466,0.750167309
Exc,C19orf81,0.667851579,0.466152045
Exc,C17orf98,0.667214704,-0.333798254
Exc,CHTF18,0.666494834,0.379116879
Exc,TUBB1,0.666245276,0.782257023
Exc,FOXH1,0.665755498,0.666361936
Exc,EFNB1,0.664620062,0.534953727
Exc,MYL5,0.662794257,0.84448318
Exc,AL354828.1,0.662720779,0.935504329
Exc,TBC1D29,0.662720779,1.527844291
Exc,AQP10,0.66268546,0.668974513
Exc,AL356135.1,0.662486102,0.410263364
Exc,OIT3,0.660331785,0.419039207
Exc,NMB,0.65960005,0.461402605
Exc,HNF1A,0.6580631,0.456079011
Exc,GDPD4,0.653167593,0.885080134
Exc,TRIM21,0.65291379,0.158669934
Exc,KRTAP19-7,0.652722436,0.17199941
Exc,GSTA2,0.652469386,0.687154805
Exc,KLHDC7A,0.65148888,-0.073973694
Exc,XCR1,0.651427566,0.098091577
Exc,HAUS7,0.65131559,0.799379214
Exc,ACVRL1,0.651220501,0.938658858
Exc,HFE2,0.651209844,0.546037458
Exc,CLEC1A,0.651209844,0.417919505
Exc,SCLY,0.650783283,1.822543868
Exc,PXMP2,0.649273874,0.621231392
Exc,UGT2B7,0.647901942,0.446880918
Exc,USP29,0.646823205,0.765205088
Exc,CRYBB2,0.646705762,0.436270268
Exc,EIF4EBP3,0.646432901,1.277815245
Exc,RPL39,0.646422707,0.177713173
Exc,THEM5,0.643518581,-0.29576033
Exc,CLPS,0.643518581,0.707053333
Exc,ZBTB42,0.643452178,0.118161576
Exc,CCL18,0.64332197,0.648604974
Exc,AC006328.4,0.643313017,0.486013968
Exc,HIST1H2AE,0.643304064,0.102399484
Exc,C20orf195,0.643295112,2.149942843
Exc,CCDC71L,0.641684771,0.639251496
Exc,CDC20B,0.639359246,0.199122816
Exc,CT47A6,0.639359246,-0.217805956
Exc,PSKH2,0.639359246,0.346881207
Exc,LRCOL1,0.639359246,-0.357793431
Exc,TROAP,0.639335716,-0.124710372
Exc,INHBB,0.638986736,0.952764077
Exc,UCP2,0.638674747,-0.801161831
Exc,GJB7,0.638494348,0.354407961
Exc,ZNF792,0.63760837,-0.145933254
Exc,TST,0.636158346,1.135067326
Exc,BNIPL,0.636074401,0.49800657
Exc,PLIN1,0.635823279,0.622124115
Exc,CDC42EP1,0.635212063,1.101094448
Exc,KIAA1210,0.633187413,0.439651965
Exc,PRR18,0.632410687,0.247024691
Exc,CCL27,0.631935399,0.464601288
Exc,G6PC,0.631291033,-0.125020709
Exc,BPIFB2,0.631278832,-0.665761186
Exc,WDR83OS,0.630985185,-0.235919838
Exc,ZNF619,0.63097035,0.266960646
Exc,IL13,0.630906425,-0.014491565
Exc,CAPSL,0.630613834,0.069200429
Exc,STEAP3,0.630597305,0.653822621
Exc,WBSCR28,0.630571003,0.668681297
Exc,GPR139,0.630571003,0.106468222
Exc,MMP9,0.630571003,0.95402672
Exc,C1orf145,0.630304984,0.8783207
Exc,TRIM29,0.630192378,0.314856062
Exc,SPR,0.628544237,0.643199533
Exc,GP1BA,0.628043585,0.470224654
Exc,PMF1-BGLAP,0.627700012,-0.12488444
Exc,TNS3,0.627285019,0.596357648
Exc,ZP1,0.62658379,1.004717168
Exc,TLDC2,0.62621741,-0.859619924
Exc,CFP,0.625911961,0.353369184
Exc,HMOX1,0.625911961,0.652494809
Exc,FYCO1,0.625057981,0.254805642
Exc,SLC25A34,0.625019788,0.585472542
Exc,CD84,0.624289495,-0.492354448
Exc,CH507-9B2.4,0.623824117,0.376038125
Exc,PABPC3,0.62333157,0.608689526
Exc,FEV,0.623109174,0.754695161
Exc,C2orf16,0.622687791,1.139049153
Exc,GABRR3,0.622687791,-0.074407901
Exc,VSIG4,0.622687791,1.650939495
Exc,ANHX,0.622687791,0.052530716
Exc,C14orf177,0.622687791,-0.01927186
Exc,FAM111B,0.622667573,-0.162060506
Exc,PRODH,0.622652921,-1.136815003
Exc,GBP7,0.622638269,-1.270756067
Exc,PITX3,0.622623618,-0.766555263
Exc,AF011889.5,0.62255591,0.175382175
Exc,CCDC160,0.621784945,0.693311953
Exc,HAO1,0.621746977,-0.226786089
Exc,CMKLR1,0.621096561,0.197044871
Exc,LCAT,0.6205942,0.519373351
Exc,C7,0.619354129,-0.910257373
Exc,CTNND2,0.618923807,0.068511927
Exc,NLRP4,0.615925518,0.3943094
Exc,BEND2,0.615382144,0.65564395
Exc,DNMT3L,0.614260553,-0.059924566
Exc,DNASE1L3,0.613921414,0.190867614
Exc,FAM169B,0.613389918,0.64945086
Exc,RP11-45M22.4,0.61289619,0.462296291
Exc,SP9,0.612545575,1.807824548
Exc,RUFY4,0.612484255,1.337273854
Exc,LPAR4,0.612381777,0.612943712
Exc,GSDMC,0.612381777,-0.054537327
Exc,PYCARD,0.612381777,0.592886478
Exc,ITGB7,0.612126879,-0.154053987
Exc,CFHR5,0.612035776,-1.038903483
Exc,SCGB3A1,0.610283245,1.159977244
Exc,CBX2,0.610226219,0.870571906
Exc,TMEM108,0.60929241,0.238122153
Exc,CTD-2116N17.1,0.60929241,0.086894154
Exc,PRICKLE3,0.608806942,0.165532012
Exc,S100A5,0.606295681,0.166948946
Exc,TRIM74,0.60547531,1.111232847
Exc,CTC-398G3.6,0.605291718,1.305934926
Exc,CTD-2192J16.24,0.605265507,0.569557611
Exc,MGAM,0.60419264,0.291482502
Exc,ZNF10,0.603841913,-0.180188199
Exc,CH507-9B2.3,0.602528603,-0.099719474
Exc,NHLH1,0.60241107,0.84549412
Exc,LINC00493,0.600736857,0.153919062
Exc,BNC1,0.599783775,0.313571888
Exc,ESM1,0.599346433,-0.039583302
Exc,FCGR3A,0.599345026,0.015154358
Exc,CTD-3074O7.11,0.596411413,0.332302075
Exc,C15orf39,0.595463183,0.011818314
Exc,SHH,0.592641472,0.937818562
Exc,FGD2,0.59218365,0.700520227
Exc,MMRN1,0.589865349,0.260422389
Exc,SULT1A3,0.589691045,0.106207671
Exc,TSTD1,0.58922373,-0.497754118
Exc,ZNF358,0.588803022,0.578190659
Exc,FOXD4L1,0.588426822,0.561164458
Exc,IL1RN,0.588346778,-0.24574773
Exc,ERN2,0.586857852,1.045653238
Exc,BPIFA3,0.583342772,-0.178403234
Exc,DCSTAMP,0.583056018,0.550314604
Exc,ADAD1,0.582871256,-2.079094686
Exc,ACADL,0.582097824,1.317631575
Exc,RHOXF1,0.582097824,0.644954405
Exc,AKNAD1,0.581965553,0.525700539
Exc,ENDOU,0.581965553,1.077878273
Exc,ACY1,0.581963736,-0.491665079
Exc,TM4SF4,0.58193386,1.234347769
Exc,ECSCR,0.58193386,1.530733323
Exc,LYRM9,0.58193386,0.815380268
Exc,UPK3A,0.58193386,0.643500694
Exc,USH1C,0.581282315,0.295013686
Exc,GAS1,0.580750004,0.655327609
Exc,NT5C1A,0.580636132,0.57728014
Exc,ELMO3,0.580148518,0.821586945
Exc,SLC6A12,0.579569673,0.7359332
Exc,SLC17A1,0.579156971,0.938038668
Exc,PGA5,0.579061086,1.029232953
Exc,FIP1L1,0.578857417,0.425100465
Exc,TPH1,0.578784466,-0.033420307
Exc,OSR1,0.578630634,0.656473705
Exc,C2orf78,0.577476779,0.160875845
Exc,KNCN,0.576955997,0.35931846
Exc,DEPDC1,0.576762487,0.633353781
Exc,ARX,0.57489044,0.841211392
Exc,ARF3,0.574774033,0.019621833
Exc,C12orf50,0.574579381,-0.508335224
Exc,TGM2,0.574579381,0.151337231
Exc,BGN,0.57455729,0.754778925
Exc,FAM132A,0.574533488,-0.016011261
Exc,FAM72C,0.573695607,0.48769671
Exc,SCUBE1,0.57161862,0.303346061
Exc,GHRHR,0.57143255,-0.123453478
Exc,HSD11B2,0.571401265,0.449612285
Exc,TNFAIP3,0.570938173,0.690936068
Exc,KRTAP5-8,0.570839039,0.618859298
Exc,UCP3,0.570575899,0.517781595
Exc,KIF4B,0.569639746,0.598674858
Exc,XXbac-BPG181M17.5,0.569318814,0.656908937
Exc,LIN28A,0.56833484,-0.326730924
Exc,FCGBP,0.568260102,0.201077268
Exc,CLCA1,0.567206228,0.114175456
Exc,CSTA,0.566837489,0.197726077
Exc,NHLH2,0.565479714,0.168812424
Exc,CTD-2287O16.3,0.565479714,0.346614416
Exc,WNT7B,0.565456885,0.027983232
Exc,APLNR,0.56502116,1.080268892
Exc,MYOG,0.564971329,1.104900581
Exc,CLIC3,0.564971329,0.056078524
Exc,LAD1,0.564914113,-0.877044973
Exc,TISP43,0.564914113,-0.49407903
Exc,POTEJ,0.564914113,0.907620802
Exc,METTL21B,0.564914113,0.136380869
Exc,SERPINA9,0.564914113,-0.463458457
Exc,ZNF772,0.564914113,0.032706323
Exc,C22orf31,0.564914113,-0.293400487
Exc,OSM,0.564914113,-0.189756512
Exc,UBASH3A,0.564770146,-0.048771048
Exc,ACTN3,0.564756704,-0.018245605
Exc,INHBE,0.56433178,0.557896469
Exc,C1QB,0.562882531,1.705078107
Exc,CDH12,0.561797588,0.139581564
Exc,SPECC1L,0.561404179,0.369825467
Exc,CLEC2A,0.559599271,1.416535437
Exc,KLLN,0.559550239,0.281791345
Exc,CHRND,0.55827689,0.804490017
Exc,CDRT4,0.557896031,-0.104741779
Exc,PLA2G5,0.557181394,-0.170092882
Exc,SEC14L3,0.557175277,0.103138132
Exc,DRAXIN,0.557045167,0.508393479
Exc,C19orf35,0.55619291,0.910302528
Exc,AXIN2,0.555543154,0.565984379
Exc,GPR35,0.55533684,1.697133054
Exc,GFY,0.555138497,-0.165350052
Exc,SLA,0.554830423,0.250931682
Exc,STXBP5,0.554706118,0.206792648
Exc,TCP10L2,0.554316296,-0.465969517
Exc,ISLR2,0.553849976,0.750277937
Exc,BLID,0.553704444,1.308075581
Exc,TMEM14B,0.553700706,0.53380323
Exc,LINGO4,0.553544316,0.973239852
Exc,CLCA2,0.553415155,0.120557028
Exc,RP11-468E2.4,0.552269271,0.31242521
Exc,FO538757.2,0.55221727,0.523195865
Exc,P2RY13,0.551920593,0.477777955
Exc,ZMYM6,0.551810401,0.86388005
Exc,LDLRAD1,0.551810401,0.101012935
Exc,CYP3A7-CYP3A51P,0.551810401,0.818810324
Exc,CNKSR2,0.551246591,0.130213952
Exc,PDYN,0.551022136,0.221809972
Exc,TMPRSS7,0.548415375,0.120429127
Exc,FAM209A,0.548306508,0.312700262
Exc,SRPK3,0.548128405,0.207390199
Exc,KCTD14,0.547763763,0.821391236
Exc,PCDHGA1,0.546053941,0.653528197
Exc,PTH,0.5443835,0.103857347
Exc,IYD,0.544187058,-0.324991775
Exc,DNTT,0.544169584,-0.018497822
Exc,NPPC,0.544081197,0.405263784
Exc,GIPC3,0.544081197,-1.001045212
Exc,DOK2,0.544067434,-0.251543255
Exc,FAM83B,0.543985072,0.262060039
Exc,BTG4,0.543686937,-0.612965668
Exc,PSMB8,0.542727524,0.758563159
Exc,FCRL5,0.542571214,0.853783736
Exc,CASKIN2,0.542490554,0.43099243
Exc,NUDT17,0.542270519,-0.061216508
Exc,COX4I2,0.54186029,0.341867418
Exc,HPDL,0.5417367,0.668324214
Exc,FCER1A,0.5417367,-0.279315308
Exc,TCF23,0.5417367,-1.595462332
Exc,CXCL11,0.5417367,-0.560296001
Exc,GPX5,0.5417367,-0.217605182
Exc,MAGEA11,0.5417367,-0.346602398
Exc,C9orf131,0.5417367,-0.792183088
Exc,C11orf21,0.5417367,-0.541859096
Exc,DMBT1,0.5417367,-2.834556681
Exc,ZNF764,0.5417367,-0.524813294
Exc,ZNF625-ZNF20,0.5417367,-0.562619174
Exc,LILRB1,0.5417367,1.048597368
Exc,ITGB8,0.541582142,0.494359222
Exc,KLF2,0.541144434,0.766338177
Exc,GCNT3,0.539695111,0.077295701
Exc,TEKT5,0.538738167,-0.015901808
Exc,ZNF579,0.538548267,0.636978554
Exc,ST6GALNAC1,0.538421915,-0.33948439
Exc,CHAT,0.537858542,-0.211458527
Exc,NR2E1,0.537560284,0.246824228
Exc,RP11-793H13.10,0.537239628,1.155283056
Exc,CYP17A1,0.537198583,0.569214491
Exc,KLRF2,0.53711645,0.863746513
Exc,FKBP1A,0.537038481,0.001614989
Exc,CLDN3,0.536918716,-1.00299168
Exc,PTGER1,0.536687517,0.341062601
Exc,MGAM2,0.536602658,0.780974281
Exc,PBXIP1,0.53647061,0.2984003
Exc,PPP1R3D,0.536306873,0.446571509
Exc,TP53I3,0.535670259,0.483679511
Exc,PRSS27,0.534850886,0.221638542
Exc,FAM171A2,0.534728748,0.438164421
Exc,TSPAN4,0.533859178,0.479266286
Exc,APLN,0.533799185,0.840873977
Exc,RP11-212D19.4,0.533726599,0.5943328
Exc,MMP20,0.533413841,0.340325498
Exc,FKBP10,0.533186079,0.275184708
Exc,AC008686.1,0.532835392,0.481580189
Exc,CD38,0.532762752,-0.062716211
Exc,SLC17A9,0.532460527,0.030637737
Exc,MIF,0.532460527,-0.040313889
Exc,RP4-608O15.3,0.532048568,0.784290075
Exc,BLK,0.531823625,0.36962213
Exc,OLFML1,0.531823625,-0.534191871
Exc,RAPSN,0.531823625,0.871077998
Exc,SLC22A2,0.531663324,0.405143947
Exc,RP11-111K18.1,0.531663324,0.233653724
Exc,EBI3,0.531663324,0.170280698
Exc,CDH18,0.531593307,0.162132828
Exc,TMEM31,0.531463137,-0.019499263
Exc,KIRREL2,0.529463227,0.129045654
Exc,PLCB3,0.529383082,0.289167774
Exc,AC003005.4,0.529383082,0.718614897
Exc,VIM,0.528238347,0.176724608
Exc,ADAP1,0.52573897,0.669048166
Exc,FCRL1,0.524395176,0.328052368
Exc,NAT1,0.524096751,1.235422109
Exc,C8orf89,0.524096751,0.134311448
Exc,C19orf84,0.523655884,-0.30686344
Exc,CPSF1,0.523585355,0.550495045
Exc,RAG2,0.523585355,0.063383719
Exc,ART1,0.52352341,0.234496034
Exc,HAS2,0.523329271,-1.122825812
Exc,CTSV,0.52314198,-0.022564378
Exc,AEBP1,0.521673002,0.592070308
Exc,C1QTNF1,0.521219307,0.044365243
Exc,CPA1,0.521069636,1.848468148
Exc,PRAME,0.521069636,0.875097932
Exc,ADRA2B,0.52105589,1.24055721
Exc,TBKBP1,0.520902003,0.684366442
Exc,SDC4,0.520624327,1.046818047
Exc,RP11-26J3.4,0.520368974,0.170557385
Exc,PLP1,0.518965312,0.656146343
Exc,BCL6B,0.518605441,1.442479247
Exc,PKMYT1,0.518506534,0.516161175
Exc,SALL3,0.518450215,1.097706941
Exc,PLEKHA4,0.518326366,0.225409884
Exc,GPR33,0.518148285,-0.098667999
Exc,GAREML,0.517506075,-0.10866184
Exc,C2orf70,0.517506075,0.35401206
Exc,CD300A,0.517336442,0.960027934
Exc,DDC,0.517308791,0.038059717
Exc,PYROXD2,0.517049886,0.522432715
Exc,KLRC1,0.517002353,0.294728414
Exc,LONRF3,0.516954395,0.469581609
Exc,G0S2,0.515607928,0.111620772
Exc,IRGM,0.515450513,0.081599133
Exc,PTGFR,0.515350096,1.034229125
Exc,RGS16,0.515154399,0.129173157
Exc,CITED4,0.513986256,0.58640324
Exc,C10orf10,0.513321237,0.528691697
Exc,ZNF705A,0.5133086,0.165262707
Exc,MAB21L3,0.512875639,0.879449987
Exc,TACR3,0.512875639,0.340741273
Exc,UPK1A,0.512875639,0.103657256
Exc,FIGLA,0.512747594,0.058812426
Exc,TNFSF8,0.512475603,-0.740034403
Exc,NMBR,0.511108856,0.90680174
Exc,AP1G2,0.510531382,0.548752916
Exc,DPPA3,0.510288151,0.744928486
Exc,SPERT,0.509701659,0.217069467
Exc,KIF18A,0.509561292,-0.229788516
Exc,TBX21,0.508616118,0.206771141
Exc,WT1,0.507938857,-0.387010569
Exc,COMMD3-BMI1,0.506841086,1.334314681
Exc,TPM2,0.506685299,0.600395919
Exc,SKOR2,0.505991461,0.17804834
Exc,SLC18A1,0.505730387,1.170810424
Exc,NUPR1,0.505202506,0.622719777
Exc,MUC15,0.50506166,-0.730620279
Exc,HEPHL1,0.50505596,0.337833017
Exc,TMEM88,0.504690892,0.930295578
Exc,TRIP10,0.504567023,0.173580644
Exc,NR2F2,0.504528056,-0.304926712
Exc,IL26,0.503978388,-1.189188277
Exc,MAFB,0.502594991,0.48068019
Exc,PRR29,0.502041759,-0.116635382
Exc,SP140L,0.501230817,0.402982944
Exc,NOTCH4,0.500449693,0.162132158
Exc,CX3CR1,0.500240418,1.260859507
Exc,KRT33B,0.500134124,0.458329925
Exc,UNC5CL,0.50011256,0.515612504
Exc,FXYD6-FXYD2,0.49997801,0.634931641
Exc,REST,0.498575827,-0.265918065
Exc,TGM1,0.498318087,0.412145769
Exc,C8orf88,0.49831488,0.438424269
Exc,ZNF853,0.495661639,0.409371641
Exc,GPR183,0.49521601,0.356387394
Exc,WNT5A,0.494880676,0.182129792
Exc,LIMS3,0.494214289,-0.156421834
Exc,CYP26C1,0.494161014,0.727063682
Exc,ABCC11,0.494161014,-0.094872366
Exc,TLCD2,0.494161014,0.035666078
Exc,NDUFA11,0.494161014,-1.087896307
Exc,CTAGE1,0.494151585,0.414497987
Exc,HCST,0.494151585,-0.192962714
Exc,MYL10,0.494068046,-0.374852334
Exc,TUBA3C,0.494037042,-0.411855192
Exc,AREG,0.493897474,-0.662203953
Exc,ALDH1L1,0.493634339,0.250914501
Exc,FOXN4,0.491375508,-0.35043075
Exc,ACAD11,0.491333291,0.105829281
Exc,RP1L1,0.491295142,0.066762145
Exc,ADGRG3,0.490484883,0.421946889
Exc,WBP1,0.490400714,1.394091278
Exc,COMP,0.489612266,0.671238481
Exc,HYAL4,0.489337359,0.930145306
Exc,C15orf62,0.488506178,-0.528774491
Exc,HYPK,0.488233611,0.417403971
Exc,UCMA,0.48814235,-0.253340009
Exc,RS1,0.487920347,-0.023681082
Exc,ACTL8,0.487632861,0.190476699
Exc,TUBA8,0.487520125,0.545505472
Exc,TEX36,0.487481536,0.311747356
Exc,CD74,0.487249278,0.278010826
Exc,TMC6,0.487167534,0.801463031
Exc,DNALI1,0.486024433,0.137001953
Exc,BTBD16,0.485612039,0.472850112
Exc,SLC4A2,0.485409188,0.387891074
Exc,ZACN,0.485326835,0.35491781
Exc,SERPINC1,0.484560649,0.909977582
Exc,DCN,0.48346364,-0.736987266
Exc,TBX2,0.48344029,0.000367429
Exc,IL12A,0.482749683,0.437207326
Exc,LY6K,0.482749683,0.38039829
Exc,GPX2,0.482749683,-0.443463585
Exc,ESRP2,0.482738941,0.742583501
Exc,SMCO3,0.482687813,0.882708258
Exc,SOX21,0.482687813,-1.845793113
Exc,MICB,0.482322813,0.797329418
Exc,ZNF804A,0.481993898,0.538966997
Exc,GPR18,0.479785611,0.134614172
Exc,MTNR1B,0.479687968,-0.483435123
Exc,PPP2CA,0.479686211,-0.429039827
Exc,PBOV1,0.479686211,-0.598277444
Exc,HIST1H2BG,0.479543176,1.139198594
Exc,NMU,0.47952755,0.404351682
Exc,PDGFB,0.479375412,0.539395831
Exc,PDK4,0.478097181,0.554505005
Exc,CHKB,0.478097181,0.798495808
Exc,PLEKHG4,0.478054433,-0.436692365
Exc,LOX,0.477343665,0.679670282
Exc,CBLN2,0.477210235,0.281109972
Exc,KLK3,0.477192297,0.279603705
Exc,HES1,0.477177176,-0.05521958
Exc,IL22RA1,0.477176416,-0.102261402
Exc,TAL2,0.476403509,-0.25394687
Exc,RP11-51F16.8,0.476271716,-0.25195714
Exc,TARDBP,0.475949263,0.304532959
Exc,HERC5,0.475229121,0.050238423
Exc,DEF6,0.474563119,0.504398208
Exc,NCR1,0.474563119,-0.238032311
Exc,CTNNA2,0.47455483,0.108998215
Exc,SH2B2,0.47453715,0.375074006
Exc,RASD1,0.474358664,0.437600284
Exc,MYEOV,0.473524725,-0.121341127
Exc,ATP6V1G2,0.472659055,0.338995982
Exc,MDGA1,0.47147287,0.704187078
Exc,ARHGAP11A,0.470912193,0.439751742
Exc,CSPG4,0.470266789,0.976376792
Exc,CASP4,0.469793896,-1.098921842
Exc,RP5-877J2.1,0.469743354,0.869917318
Exc,OPN1SW,0.469735052,0.015245705
Exc,VNN2,0.469619369,-0.631915811
Exc,TMEM176A,0.469547168,-0.190857929
Exc,GCOM1,0.46948575,0.90623565
Exc,ID3,0.469456312,-1.00142445
Exc,MUC22,0.46836689,0.501403367
Exc,BAMBI,0.467015822,0.07486486
Exc,SAA1,0.465772233,0.856525436
Exc,TTC36,0.464958823,-0.524074957
Exc,EME1,0.464732693,0.742185049
Exc,SLC17A3,0.46283206,0.716975944
Exc,EPHA8,0.462756593,0.462467006
Exc,NKX6-3,0.462700822,-1.368330267
Exc,FCRL6,0.462558468,-0.951779314
Exc,RP1-34B20.21,0.462558468,1.417065942
Exc,ZC3H12A,0.462302335,-0.07599789
Exc,PROK2,0.46225761,-1.500240142
Exc,NGFR,0.462081195,-0.721010701
Exc,NES,0.461110426,0.435258081
Exc,SGK2,0.461065071,-0.204205944
Exc,NDC80,0.460663213,0.126229725
Exc,STAC,0.45924102,0.860505238
Exc,SLC12A7,0.45924102,0.355721759
Exc,NR1H4,0.45866073,0.390082276
Exc,PGLYRP4,0.457370525,0.120059644
Exc,TNMD,0.457287739,1.446594019
Exc,XXbac-BPG246D15.9,0.456933811,1.04335768
Exc,BAG3,0.456758919,0.023847343
Exc,LRRC56,0.456393786,0.595602666
Exc,OLIG2,0.455092998,0.715684463
Exc,CDSN,0.454541091,0.275278407
Exc,TM4SF18,0.454082614,0.905500159
Exc,CYP7A1,0.453980949,0.24116652
Exc,CDKN2B,0.453980949,0.092442148
Exc,FAM156B,0.453517295,-0.555038344
Exc,C20orf144,0.453517295,-0.506651165
Exc,MB,0.453517295,-0.439723571
Exc,TDRD6,0.453265869,0.427426136
Exc,CASR,0.452480196,0.350082596
Exc,MYO7B,0.451495058,0.183716209
Exc,MYCBP,0.449416113,0.757847717
Exc,PSG5,0.449086254,0.910825381
Exc,GYLTL1B,0.449042518,0.66002962
Exc,RGL4,0.448841413,0.397497561
Exc,TEAD3,0.448791142,-0.590873956
Exc,TFAP2D,0.447677802,-0.205862892
Exc,MAP3K6,0.447657765,0.467423542
Exc,ANK2,0.447657765,0.054820599
Exc,AMH,0.446570382,0.723087606
Exc,CELA3A,0.446354742,-0.021895619
Exc,MT1M,0.446257911,0.362916408
Exc,RAD51L3-RFFL,0.446102652,-0.143417289
Exc,OTOS,0.446069378,0.243292334
Exc,FREM2,0.446064777,0.255648538
Exc,PTH2,0.445392491,0.347022608
Exc,RP13-279N23.2,0.445275974,-0.727717874
Exc,SGOL1,0.445275974,1.274455758
Exc,SLC26A1,0.445275974,0.15105858
Exc,INMT-FAM188B,0.445215842,0.255152468
Exc,SOAT2,0.44518317,0.244174579
Exc,RP11-545J16.1,0.445157947,-0.348946251
Exc,PTGES3L-AARSD1,0.445157947,0.066859307
Exc,SLC40A1,0.445135673,-1.146178246
Exc,IRX6,0.445055345,-0.702108821
Exc,SLC25A1,0.444164496,0.639938965
Exc,ANKRD33,0.443347758,0.38825244
Exc,ZIC5,0.443347758,1.278826418
Exc,HRG,0.443131798,0.001214197
Exc,CH17-270A2.2,0.443125861,-0.551446821
Exc,NPR1,0.443125861,0.883849573
Exc,TNNC1,0.443045969,-0.782043858
Exc,ERV3-1,0.443045969,-0.954077272
Exc,OPTC,0.443034098,-0.807934485
Exc,IL10,0.442994153,-1.165675305
Exc,RHO,0.442457501,1.263361323
Exc,SCX,0.441670152,0.647820365
Exc,RP11-400G3.5,0.441226684,0.905096698
Exc,BEST2,0.441137836,0.687380809
Exc,TUSC5,0.439935208,1.156467096
Exc,TP53INP1,0.43851856,0.435173161
Exc,CDH17,0.438063477,0.702601202
Exc,OR4N2,0.43737626,0.157445303
Exc,CLECL1,0.436878773,1.366332249
Exc,GHRH,0.436878773,2.252958931
Exc,HLA-DOB,0.436790921,0.466427748
Exc,FAM19A2,0.436641889,0.150861576
Exc,ALOX12,0.436641889,-0.045576037
Exc,PADI6,0.436219814,-0.563103206
Exc,SLC15A3,0.436141568,-0.591881134
Exc,ITGB1BP2,0.435779999,0.113672324
Exc,LAYN,0.435723909,1.129485268
Exc,PATE2,0.434805829,0.330768749
Exc,RP11-20I23.1,0.433841809,0.92746017
Exc,OR11A1,0.433118519,-0.010071161
Exc,FAIM2,0.432883655,0.127058229
Exc,USF1,0.432664994,0.201532956
Exc,SRF,0.43230491,0.592352641
Exc,CACNA1B,0.432259672,0.134008107
Exc,KLHL6,0.431371606,0.15473775
Exc,ASPG,0.430424275,-0.015697052
Exc,RP11-434D12.1,0.428985041,0.326846614
Exc,ARMC12,0.428770188,0.294204768
Exc,BCHE,0.427940125,0.179477904
Exc,SEMA3F,0.427703122,0.675308249
Exc,ALLC,0.427510841,0.164695227
Exc,MAGEB2,0.426857321,0.132723046
Exc,MAT1A,0.426857321,1.265874408
Exc,CASP1,0.426846832,0.841284543
Exc,CD79A,0.426825413,0.688112715
Exc,SLC25A48,0.426417112,-0.107024033
Exc,NEIL3,0.425973827,-0.156459065
Exc,NYNRIN,0.42555094,0.366603828
Exc,CDX1,0.425218107,-0.335795261
Exc,TMEM100,0.424779945,0.349162034
Exc,LAIR1,0.424744683,0.144593741
Exc,HAO2,0.424559001,0.306169042
